,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code_nation,Tokyo_code,Tokyo_estimete_code,Geo_Flag_multi
13991,13991,13991,300959,343,3時に終わって電車乗って爆睡したら、渋谷を通り過ぎてまた遠い所にいるかも。今もたまに、埼玉県から東京下町に行く時に爆睡して千葉県に行ってたりする笑昔、新幹線で東京駅→浜松駅静岡県のつもりが、爆睡しちゃって東京駅→小倉駅福岡県で慌てた件😅,2022-07-09_21:58:24,0.0,1.0,1.0,0,1d5d82d43a574e4f,1074648475487264769,1st_usagi,361.0,43899,永遠の神推し ゆきんこ❄️/L's MIP かえで🍁 ゆうか🐣/神推し まゆ🎀 もえ🐈‍⬛ ふみか🧚‍♀️ みさき🍑/極上推し めぐるん🐼 しおり🌼 ほの🧸 はな💐 ひなは🐶 さら🫧 なこ🌙 ひな☁️ さくら🕊 みる🍰 らん🐱 こち🧁 莉子(夏目スタッフ),埼玉県⇄東京都,埼玉 所沢市,city,日本,139.379107,35.763076,139.545964,35.843832,5339,533953,533944,5
14188,14188,14188,211971,8,福岡の「一人一花運動」と「福岡美展」コラボみたいですね。「福岡美展」が被写体を女性、特に福岡美人を意識したポートレート写真展みたいです。そのため、作品はコンセプトに沿ったものかと。コンセプト自体が気に入らないという主張ならわかりますが。,2022-07-07_06:59:55,0.0,1.0,1.0,0,7efb0fd5276fdda5,109271895,anahideo,1493.0,7907,ブログ「Fu/真面目に生きる」(ふまじめにいきる)を運営。妻はベトナム人。10年務めた一部上場企業を退社。コロナ前は年に3ヶ月は海外旅行していました。,東京。年に3ヶ月は海外。旧正月はベトナム,東京 豊島区,city,日本,139.677525,35.712228,139.752663,35.745989,5339,533945,533935,2
14345,14345,14345,720463,1435,熱中症対策を考えてみる。30分にボトル1本とすると、柳島から滑川で1本。ほぼ飲みっぱなしなイメージ。自販機ストップ捗るわ。今度試してみるかな。,2022-07-22_06:48:53,0.0,0.0,0.0,0,392fd39267548e81,1571320230,nagaikoto,32.0,697,ロードバイクで、境川CRを起点として神奈川県内を走っています。おっさんだけどアウタートップをケイデンス90で延々と回せるようになりたい。,神奈川県,神奈 横浜市 保土ケ谷区,city,日本,139.547416999272,35.4293490025423,139.608783003738,35.4955660052027,5339,533914,533945,2
14362,14362,14362,311471,898,アフリカは我々みんなのふるさとであり人類のゆりかごとも言われるが、同時に若い地域でもある。ヨーロッパ人の中央年齢は4歳、北米が35歳なのに対し、アフリカはわずか19歳だ。via『2050年世界人口大減少』https://t.co/YvDxVTmGjd,2022-07-10_04:33:11,0.0,0.0,0.0,0,28b9063fdce43645,6690092,torisan3500,998.0,33436,奄美大島生まれ。大分県杵築市を経て中高は大阪。18歳から東京。元TechCrunch Japan翻訳チームメンバー。辞書（国語、英語、漢字）辞典を読む人。2022年10月より放送大学全科履修生。,tokyo japan,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533935,3
14368,14368,14368,502251,225,・#積極政策#捲土重来#鶏鳴狗党#管仲楽毅探し#キャンプ好きな人と繋がりたい#東金市#東金#元気な東金をつくる会#くわた豪#桑田豪,2022-07-15_20:58:53,0.0,0.0,0.0,0,07d9eca382885001,1354757937651040264,l50Hrpo9Vhmqp2f,77.0,1021,市民の皆さまと東金の歴史と文化を大切に紡ぎ未来へと歩んでいきたい。✒️✏️ ❗️,,自由民主党本部,poi,日本,139.74144990172897,35.678163146882206,139.74144990172897,35.678163146882206,5339,533945,533943,2
14398,14398,14398,1038660,881,そぉ〜なんですよ！😊東名の下り海老名サービスエリアと愛知県内の上り赤塚パーキングにもありますね！😊,2022-07-31_17:56:25,0.0,1.0,1.0,0,9de423c47dbf207e,2883203258,kawasakigpz9001,142.0,28197,トラック乗りです。今日も今日とで日本の何処ぞを走っとります 車・バイク好き カメラ・写真も好き 貨物列車の赤いEH500金太郎が好き 呑んでつまむのとラーメン大好き 町中華好き 初期型ステップワゴン乗ってます NikonD810使ってます。,東京都西東京市,東京 西東京市,city,日本,139.516762,35.710865,139.56948,35.76156,5339,533944,533902,2
14434,14434,14434,369539,1170,粉になって、横浜まで一緒に来てくれました^o^最初は何だろって思ってましたが、桜島でフワフワと降灰の中、写真撮ってたからですね🤣それが日常となると、また違うかと思いますが…桜島からの愛ですよ❣️,2022-07-11_21:54:17,0.0,0.0,4.0,0,0d8054846be7f7be,998571914116268033,sanpojiji,568.0,40865,横浜から、船と夜景を撮ってます。 そして、第2の故郷は鹿児島です、鹿児島の方々に感謝です❣️カメラは永遠の初心者です💦 出会えたフォロワーさんにも 感謝です✨  家では、マメルリハとセキセイインコとバードライフも楽しんでいます🦜,神奈 横浜市 中区,神奈 横浜市 中区,city,日本,139.621822003118,35.3997339561372,139.69128299031,35.4537692971605,5339,533904,533914,4
14528,14528,14528,758411,1272,日本語では制球力を「コントロール」というけど、アメリカでは「コマンド」をよく使う。さっきMLB中継の英語副音声で解説者がcontrolとcommandの違いを説明していた。Control=ストライクが入るCommand=ストライクゾーンの四隅含め投げたい所に投げられるということらしい。,2022-07-23_09:54:28,0.0,0.0,0.0,0,0b7c83abc823ec59,1329643738759512065,m3jdgpw5xxx,237.0,3587,今や野球垢！虎党🐯大谷熱烈応援❗️3児の父、少年野球コーチ&審判。 ちょっぴり草野球も⚾️ I tweet baseball and other shit. 偶にドラマ考察。元真犯人フラグ考察垢。noteでオリジナル続編公開。👶大阪、🏠東京。I speak 🇯🇵🇬🇧🇨🇳,,東京 小金井市,city,日本,139.48448,35.683795,139.53401,35.718915,5339,533943,533935,3
14659,14659,14659,55490,389,新百合ヶ丘行きたくなりました。#蕎麦と割烹いいづかさん#浅尾慶一郎#神奈川県選挙区#参議院議員選挙#えりアルフィヤ#比例区応援中です。小林たけし先生もお疲れ様です。皆さん祈当選#日本を前に進めるhttps://t.co/7eH0wsRlCF,2022-07-02_15:58:20,0.0,0.0,2.0,0,dded92a2db180dd1,949975818104487938,sasa045560,2012.0,18386,一般人です。港北区、都筑区あたりをうろうろしています。絡まれても議論は、返しません。反論もご意見としては、拝聴させていただきますが、決めつけ、妄想ご遠慮下さい。食の経済安全保障 大切でもインフレは止まらない。止められない。予定納税誰か助けてー。壺は買いません。,横浜市港北区,神奈 横浜市 港北区,city,日本,139.583854994068,35.4870339942359,139.659928003165,35.5600030047888,5339,533914,533923,2
14801,14801,14801,138344,1395,現地も知らずに「下関〜北九州の新しい橋なんかいらんだろ」とかテキトーに言うのはどうかと。#Togetter常に安倍晋三の金脈を作る作業は継続している真の悪人に知らずに貢いでいる馬鹿な国民が日本を劣化させているいい加減目を覚まさないと益々安倍晋三や麻生が太る,2022-07-05_01:23:27,0.0,0.0,0.0,0,53368f2a0c4c7020,1354026721679314945,MDUnbrgMweNC9N8,11.0,688,趣味音楽ゴルフ読書麻雀政治歴史,,埼玉 鶴ヶ島市,city,日本,139.352407,35.914099,139.428866,35.958596,5339,533962,533934,2
14904,14904,14904,835261,1186,🦌がなり始めたかも！篠路からあいの里,2022-07-25_16:51:51,0.0,0.0,0.0,0,446d3da0f592bb1f,1341358170665410560,zQmgfvbdIiDQNCN,60.0,1206,ネコ好きな🛵フードデリバリー配達員です。白いPCX125で爆走しています。,,埼玉 札幌市北区,city,日本,139.587899444444,35.9144675,141.441802777778,43.1898166666667,5339,533964,533935,2
14998,14998,14998,111004,981,新潟で食べたラーメン諸々。杭州飯店の武骨な盛り付け青島食堂の麺の美味しさラーメンひぐまの混み具合大衆食堂正広のカレーラーメンの甘さ印象に残ったポイントを羅列してみました。それはさておき、新潟五大ラーメンという括りはムリクリな気がします。背脂醤油と生姜醤油で十分なのでは。https://t.co/aVzgZD26F3,2022-07-04_06:52:31,4.0,0.0,46.0,0,0d8054846be7f7be,1194134707266412544,simq_ceo,1296.0,21619,丿貫＆さっかどう＆伯耆家＆BowlNoodle'sの運営会社、株式会社simq代表取締役のサトウです。#横浜#米子#札幌#博多#煮干蕎麦#家系ラーメン#ビリヤニ#日本酒#tequila！,日本 横浜,神奈 横浜市 中区,city,日本,139.621822003118,35.3997339561372,139.69128299031,35.4537692971605,5339,533904,533936,2
15328,15328,15328,628676,68,昨日の〆、⁡⁡上野から下北沢。⁡⁡下北線路街空き地にて⁡⁡⁡⁡お酒飲みつつ⁡⁡キッチンカー営業の⁡SEATTLERAMENSTAND⁡⁡で、肉盛おつまみ！⁡⁡これすんごく美味しかった！！⁡⁡⁡⁡台湾まぜそばは、あずちゃん辛くて断念。⁡⁡で、肉盛のっけして食べたー！⁡⁡皆様ありがとう！https://t.co/G6y2NqY9vx,2022-07-19_14:59:25,0.0,2.0,22.0,0,dcc2630623880f96,1159263630,yamayochi55,597.0,34366,既婚で娘大好きなのよん。トリマー・ビリヤニ⇽New・ラーメン(リピーター)・ジョギング・筋トレ・お酒・ディズニー・SANRIO・verbal・ぜったくん・あいみょん　フォロー大歓迎！,,東京 練馬区,city,日本,139.562887,35.711731,139.681129,35.779999,5339,533944,533945,3
15644,15644,15644,598591,1237,神宮に行く、前回千駄ヶ谷で降りて負けたから、今日は信濃町で降りよう。,2022-07-18_16:54:26,0.0,0.0,2.0,0,32049a95db695cb8,1078909972921016320,yokugpogizagold,64.0,5521,巨人戦観戦が生活の中心❗️勝ち負けで喜怒哀楽してます。野球が好きで巨人ファンではなく、ジャイアンツが好きで野球に興味あります。海外含めて他球団基本受け入れません。他にアイドル≪80'≫JRスキースキー、スイーツ、乗り鉄、昭和プロレス‼️基本独り言ばかりです。稀に絡むこともあります。,,東京 台東区,city,日本,139.762233,35.694775,139.809743,35.731637,5339,533946,533945,3
15786,15786,15786,759369,818,たかたかさん此方も著作権😭ご覧ください🙂😋😂江の島☛藤浪絶対お薦め2F畳部屋🌊を観ながら静か橋を渡り直ぐ左手。藤浪✨☚🔍️本物主義安価😋😆😂電話にて🙂江の島アイランドスパ飯田産業さん築。4000円@🔍️お薦めhttps://t.co/8yp5fXXxvN,2022-07-23_10:56:29,1.0,0.0,1.0,0,de41e0d24ed75302,1253815769118306306,QFPgSBtNhTtIstv,642.0,43659,公人🎌『著名人』早大法卒/法＆不動産プロ/各地に招かれ講演にて社会貢献/ジャーナリスト/交友：joediden警視庁‐各県警他/PCP：東大病院sub:湘鎌/天皇家に次ぐ家柄/全国8万5千小笠原氏頂点に君臨〖仏覚52自他共自負〙神奈川県弁護士会勧奨/instaプロフェッシｮ ナルダッシュボード.09049490813,横浜市瀬谷区,神奈 横浜市 瀬谷区,city,日本,139.471282996751,35.4319000028405,139.512256002362,35.5019069996371,5339,533913,533945,2
15833,15833,15833,267863,1042,柳麺呉田🍜夏限定、黒舞茸と近江黒鷄の昆布水つけ麺大盛&amp;味玉🍜黒鷄の旨味と醤油のコクのつけ汁にツルコシの平打ち自家製麺、シャキシャキの黒舞茸にジューシーな松阪ポークのチャーシュー👍実に美味しい😋😋😋#柳麺呉田#ramencphttps://t.co/1fvGEjnbKH,2022-07-08_21:55:15,3.0,0.0,22.0,0,0a63f5e19056f000,3779023033,hibuki_kawa,140.0,5271,,,柳麺 呉田,poi,日本,139.64717,35.87073,139.64717,35.87073,5339,533965,533946,2
15850,15850,15850,325098,588,上は異母の子供等がいる形。1人の男が正室、側室を持ちます。下は異父の子供等がいる形。どちらの形もドイツ、フランスには多いですね。,2022-07-10_14:57:25,0.0,1.0,0.0,0,1b0cfebe3424e14f,1314559611924430848,KWesternvillage,250.0,26706,犬の本で好きなのは犬ばか、ドッグシグナル、シーザーミランのです。好きな漫画はドラゴンボール、ワンピース、ダイの大冒険、鬼滅の刃、クレヨンしんちゃん、プリキュアシリーズです。pixivでも作品を出してます。,,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533935,2
15918,15918,15918,482469,1409,キューバに旧車が多いのは、アメリカの経済制裁で自動車をほとんど輸入できなかったという暗い理由もあるんですよ。#mv８１３,2022-07-15_05:38:31,0.0,1.0,13.0,0,1df8c91136c4c140,1283283464519684096,potepotemichic,123.0,2846,雑食系翻訳者兼主夫。フィクションノンフィクよろず引き受けます♪　主な訳書『極東動乱』『シリア・サンクション』（ハヤカワ文庫ＮＶ）『アウトロー・オーシャン（上下）』(白水社)『メガネの歴史』『ダイヤモンドの文化史』『図説　クリスマス全史』『フェルメールと天才科学者』（原書房）『ビジネスブロックチェーン』（日経ＢＰ）等,,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533945,2
15969,15969,15969,448896,123,石川町の大船寄りか。やたらお洒落だった記憶しか、。,2022-07-14_06:58:54,0.0,0.0,0.0,0,bb7a59998ec7fdba,242010613,HOMMat_AMAM,1929.0,127525,i'm an actresstoo💄.fOrmer Model🐱Aries🐏graduated fromWasedaU🎓majorGerman literature☕🍞🍒🥔👩🌳🌸📚🎬👟🏰♨🎹💻📱🩺🏠🚖🎾🍋🎻☃🎄🎅🍗🎁IKEAにはまってる町田市民👠時々blog🩰,job hunting,神奈 横浜市 緑区,city,日本,139.484512993901,35.4904400017511,139.587012001586,35.53528899413,5339,533913,533945,2
16016,16016,16016,132445,1255,でも日本はアメリカに宣戦布告したやんwhttps://t.co/E9tR24OsIc,2022-07-04_21:53:28,0.0,0.0,1.0,0,1b0cfebe3424e14f,955408993756708864,82naoto,1485.0,20219,ダイエット始めました。VRChat ID:82naoto_JP,VRChat,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533935,2
16033,16033,16033,303590,142,#西国分寺キッチンカー#国立キッチンカー#三鷹キッチンカー#久我山キッチンカー#吉祥寺キッチンカー#新宿キッチンカー,2022-07-09_23:59:08,0.0,0.0,0.0,0,49524fd7b35fd754,1533696604594909185,KC_saison,61.0,346,東京都下を拠点にキッチンカーをやってます！ 出店依頼など、お気軽にご連絡ください。Instagram→ https://t.co/kPoenPKxOZ,日本 東京,東京 府中市,city,日本,139.42924,35.646624,139.526371,35.699865,5339,533933,533943,2
16147,16147,16147,79306,7,そうなあ♥️実は香港とか中華人民共和国とか♥️深く理解できてねんだよ❤️民族性の違いなのか？💖なんか仕組みがあんのか？💕可哀想じゃねえか？⭐️民主性を潰したりすんのは❤️ただの俺の感覚だよ*^^*❤︎︎強い人間作るてその者同士の💖心の繋がりとかて💕…,2022-07-03_08:59:55,0.0,0.0,1.0,0,07d9c96068882001,154399485,joeyabuki56,3707.0,110746,(株)TOY代表取締役 I'm addict stay clean 12years…psychic…spiritualist…healer…rapper…trackmaker…♪地球防衛軍♪学習院♪フィギュア長野五輪強化選手♪,日本 東京,浅草 鷲神社,poi,日本,139.79131592504294,35.72258772881018,139.79131592504294,35.72258772881018,5339,533946,533945,2
16150,16150,16150,178863,855,おはようございます😃水曜日の朝の東京は曇っています☁️台風は温帯低気圧になりましたね東京は雨もあまり強く降らなかったようですみなさま体調管理には充分お気をつけください,2022-07-06_06:53:29,6.0,14.0,45.0,0,f72cbd7b378a05fc,918738488933072896,habukishigeo,3258.0,22002,音楽好き。 古めのロック、ポップスが好き。 学生時代はドラマー。BMW Mini Clubman（R55）に乗っています。 お酒も好き。飲み過ぎ。おじさん。無言フォロー失礼します。,日本 東京,東京 葛飾区,city,日本,139.813216,35.710674,139.894671,35.797245,5339,533946,533944,2
16346,16346,16346,268047,1232,明日インドでは安倍晋三氏のために喪に服す、日本の中だけの井の中の蛙には安倍晋三氏の偉大さがわからない。https://t.co/1LSmnQrxqK,2022-07-08_21:54:19,0.0,0.0,0.0,0,1b0cfebe3424e14f,76290484,tomato612,559.0,37670,残りの人生日本の将来を見据えていきたい。 ♬♪   若い人に未来を託したい。 日本がいつまでも日本でいることができるか、今が正念場😃,日本,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533935,2
16430,16430,16430,539210,653,わたしがドイツに行く前東西ドイツが統一されて一時景気が悪い時ネオナチが難民施設の襲撃事件が頻発していた頃でした。確かに駅や空港や町中はかってのヒットラーの純粋なゲルマン帝国とは逆な世界です。戦後政治家が教訓として多くの外国人を受け入れて優秀な人々人種を超えて教育と人材登用,2022-07-16_22:56:17,0.0,0.0,1.0,0,2e624efa0028615e,1396346417837318145,X7IPSzU07CmAzAr,46.0,694,宇宙の平和人類の平和を考えて２０００年の時を越えた者ですThe universe is a person who has passed the time of 2000 considering the universe of humankind.,,埼玉 札幌市中央区,city,日本,139.540126666667,35.8720877777778,141.390018611111,43.0857888888889,5339,533964,533934,3
16689,16689,16689,242718,1275,マクロン大統領は選挙で勝ったが与党で100議席失い機能不全、イギリスは事実上の失脚、自公が過半数割れしなければ日本は危ない。台風の目は参政党で唯一敵はグローバリストと公言する。https://t.co/glLzGvZ4qA,2022-07-08_03:02:09,0.0,0.0,0.0,0,594fa6c6bc5b5ba9,158292691,ajjsjapan,471.0,1675,TripleA Inc(HK) American Jewish Japan Society(AJJS)co ltdPlusPower Inc(HK) Next Coal international inc(NY),Tokyo,東京 港区,city,日本,139.708754,35.622973,139.782004,35.682605,5339,533935,533934,3
16830,16830,16830,125672,145,東京の新宿以西の市部にあります。お洒落で人気のある街ですよ,2022-07-04_17:59:05,0.0,1.0,2.0,0,86315f8740971686,1024128457532301312,kinoconoyama3,11569.0,64068,東京に住む、MTF、バイ、リバ、ゲイです。只今、30つ持つ障害や病気を克服し、人生を立て直すべく日夜邁進中です。ニコ生放送しております。フォローバック確実ですのでお気軽にフォロー等宜しく御願い申し上げます。欲しいものリスト→https://t.co/MwJRLbQFEu です。どうかひとつ宜しく御願い申し上げます🙇,元世田谷区　今、八王子市,東京 八王子市,city,日本,139.161531,35.597798,139.43004,35.718529,5339,533931,533945,2
16984,16984,16984,673797,8,新宿から田端まで寝ててチェックイン出来なかったので相当寝不足とみえる😇,2022-07-20_22:59:56,0.0,0.0,1.0,0,4fc060f8061bb535,152088094,akiryouhei,926.0,25847,ミユすけはいいぞ ミユすけをすこれ ミユすけは常に推せ アイコンはあずみ先生(@azumaya08)からいただきました,羽貫から23km,埼玉 川口市,city,日本,139.675224,35.780198,139.788259,35.887263,5339,533955,533945,2
17140,17140,17140,831194,1312,ちょっと名古屋まで行ってきます🚅,2022-07-25_13:50:07,0.0,2.0,19.0,0,afd2dbc6df82cca8,902907014627467265,noripi196810,953.0,39230,高校の時にテレビで長与千種選手の試合を見て女子プロレスにハマりました☆プロレスの写真を撮ります・選手の皆様は僕の撮った写真を自由に使って大丈夫です☆千葉ロッテマリーンズ☆昭和の特撮好き☆レトロ好き☆1970年代&1980年代の歌謡曲☆がんばれ元気☆彼女いない歴＝年齢54年世界一モテない男,東京 江戸川区,東京 江戸川区,city,日本,139.833173,35.632625,139.919043,35.750741,5339,533936,533945,2
17230,17230,17230,566246,1136,ミラ〜♥🐨♥なんだかんで１ヶ月以上来れてなかった😭会えて嬉しい😊まだまだ幼いお顔♥🐨ユーカリに埋もれてたけどお顔出てきた*˘︶˘*.｡.:*♡♥かわいい〜♥#埼玉県こども動物自然公園#コアラ#ミラ#20220717場所:埼玉県こども動物自然公園https://t.co/wA0mXkPA5u,2022-07-17_17:55:42,0.0,0.0,0.0,0,b2b9b95f1634817e,114709477,ikurarin,222.0,40156,,JAPAN Tokyo,埼玉 東松山市,city,日本,139.330259,35.981382,139.457085,36.105438,5339,533972,533955,2
17237,17237,17237,794697,1227,ありがとう日向坂☀️ソラシドエアで熊本へ帰ります🏡全国アリーナツアーは2回結婚式あるから行けないな😭次はひなくりかなw#日向坂46https://t.co/CIn1iwuFnP,2022-07-24_11:55:04,0.0,0.0,8.0,0,0fbeaf9d5ed55000,1392135150146752517,kumiten012293,254.0,3332,29歳💙こさかな、くみてん、まなふぃ、愛萌推し💙 オードリーファン☝️おひさまのみなさんフォローよろしく🙏 サッカー⚽️ロアッソ熊本,,第2ターミナル (Terminal 2),poi,日本,139.7886335849762,35.551065526758215,139.7886335849762,35.551065526758215,5339,533926,533945,2
17351,17351,17351,985507,495,憲法9条より、日本の土地がドンドン外国人に買われてる方が心配。特に北海道。こっちの法整備のが先じゃね？戦争無しに占領されてるしまうよ。#朝生,2022-07-30_03:41:56,0.0,0.0,8.0,0,1df8c91136c4c140,1140387003483037697,JOwnN8g9gBCOPzU,8.0,1001,,,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533944,2
17446,17446,17446,252625,1291,英国素晴らしい。日本ではあり得ないなー。,2022-07-08_10:50:24,0.0,0.0,0.0,0,e60fb4e164191d47,1359741504378425347,eUuApb5lJPyOvkT,42.0,2690,映画、クラシック好き。,埼玉県川越市,埼玉 川越市,city,日本,139.377327,35.837625,139.558211,35.962246,5339,533963,533935,2
17461,17461,17461,411411,510,行きたい横浜からだとコロナでめいわくするといけない政治は諦めていたが、太郎さんに心打たれました岩手の令和の方々応援📣させてください間違い無い😸😺😀😹🌈🙋,2022-07-13_03:33:35,0.0,0.0,6.0,1,5ab538af7e3d614b,1432443587342397447,SwK8gviGx7qsjz2,1815.0,10595,２０２０年６月キャリア終了。新たなキャリアがはじまりました。果たして、どんな第二の人生が待ち受けているのか、人生終了迄友と楽しく、家族を大事に人生全うしたいです。どうぞ宜しくお願い🙏致します。🙇🙇🙇🙋🌈🥰令和支持の方にはエールを送ります🥰🙇共産党も応援します。野党共闘政権実現！🙇,神奈川県横浜市在住,神奈 横浜市 旭区,city,日本,139.488891996982,35.4408780038667,139.570535004556,35.5066649986838,5339,533913,533914,2
17571,17571,17571,704162,787,泉中央さん、本当にお疲れ様でした。古豪&amp;強豪対決本当に見応えある試合でした。力の差は本当になかったと思います。また秋新チーム楽しみですね💫成田に銚子商の分まで頑張ってもらいましょう🔥もちろん習志野にも頑張ってもらいます。本当にお疲れ様でした。銚子ナイン本当にみんないい顔だった😆,2022-07-21_19:56:20,0.0,1.0,7.0,0,41d9dd520c812894,1002505839331045377,doteclub0828,1949.0,27004,✨❣️習志野高校❣️✨古豪✨高校野球✨大学野球✨スポーツ全般✨ラーメン🍜焼肉🥓ステーキ🥩/🐶&🐈/がんばれ！！日本🇯🇵インスタはこちら→https://t.co/cC4oRN0gp4,千葉県,千葉 習志野市,city,日本,139.986485,35.652517,140.085083,35.70826,5339,533937,533945,3
17696,17696,17696,472239,979,ふふふ￣ー￣ﾆﾔﾘ岩手の「月の輪」の恐ろしさと、島根の「死神」の旨さ。そして三重県川越の………※以下次号,2022-07-14_22:53:34,0.0,1.0,1.0,0,e60fb4e164191d47,2827679251,norakura0492,3211.0,113566,観光都市小江戸川越の、観光では無い一面を呟きます。 地味すぎて目立たないかもしれませんが、宜しくお願いしますm(__)m 基  本的には情報タレ流し状態です(笑)たまに川越に関係ない事もつぶやいたりしちゃいます♡(笑)良く使うハッシュタグは…#小江戸 #川越 #ちょっとディープな観光案内 #のら蔵 #ラジオ川越,埼玉県川越市,埼玉 川越市,city,日本,139.377327,35.837625,139.558211,35.962246,5339,533963,533935,3
17724,17724,17724,228676,41,世界中日本の危機的状況にツキ情報を英ジョンソン首相が辞意表明予定17時30分BBC放送英コロナ、仏感染者≒日本時間＝5日≒13万人人口≒9000万人Ba5しかり既に新変異株Ba〇〇〇◁3桁+サル痘+南アフリカ新変異株!!!https://t.co/VInsFXYDl5,2022-07-07_18:59:48,0.0,0.0,1.0,0,de41e0d24ed75302,1253815769118306306,QFPgSBtNhTtIstv,642.0,43643,公人🎌『著名人』早大法卒/法＆不動産プロ/各地に招かれ講演にて社会貢献/ジャーナリスト/交友：joediden警視庁‐各県警他/PCP：東大病院sub:湘鎌/天皇家に次ぐ家柄/全国8万5千小笠原氏頂点に君臨〖仏覚52自他共自負〙神奈川県弁護士会勧奨/instaプロフェッシｮ ナルダッシュボード.09049490813,横浜市瀬谷区,神奈 横浜市 瀬谷区,city,日本,139.471282996751,35.4319000028405,139.512256002362,35.5019069996371,5339,533913,533935,2
17813,17813,17813,225376,956,アメブロを投稿しました。『出し切る！』#アメブロ#六本木#六本木z#ブルースロック#char#ベースhttps://t.co/qs1DVSSRKX,2022-07-07_15:52:58,0.0,0.0,1.0,0,86315f8740971686,309620159,kensuke_harada,524.0,3561,ベーシスト・コンポーザー・アレンジャー。 山下達郎さんのOPUSベース動画を順次アップ中。達郎さんのバックで弾く事が最大の目標。2011.6.8 美川憲一 シングルA面「涙はキランの泉」を、原田兄弟で作曲。第1回・第2回 亀田杯ファイナリスト。プロのフォーカルジストニア罹患ベースプレイヤーでもある。,,東京 八王子市,city,日本,139.161531,35.597798,139.43004,35.718529,5339,533931,533935,2
17946,17946,17946,360430,518,多分８年ぶりの「マロシン散歩」笑毎回どこに食べに連れていかれるか笑楽しみ！今日は丸の内のレストラン🍴🍝。丸の内のナポリタンって丸の内だわ笑東大見学したり楽しかった！看護学校の唯一の友達。東京の友は真の友お互いに体大切にいこうな笑ありがとう#丸の内#東京#ランチhttps://t.co/WML3QawwQy,2022-07-11_15:55:54,0.0,0.0,2.0,0,a703ad469c686234,275916184,LOVEHORSEss,527.0,27557,乗馬、マラソン(ロード、トレイル)ギター、音楽、プロレスを愛するアラフォーの暇人(笑)Instagram　shin_sato_0819😀😀,宮城県栗原市,埼玉 さいたま市 桜区,city,日本,139.576005998851,35.8315519951889,139.643241997306,35.8877429981453,5339,533954,533945,4
17983,17983,17983,949410,1078,なぜこんな素っ頓狂で的外れなことが言えるのだろう。韓国の反日教育とそれによる日本に対しては何をしてもいいという世論が主因。まだまだあるけど。https://t.co/idjjpTcZzt,2022-07-29_01:32:06,0.0,0.0,0.0,0,4c1c4868f96634ed,98031837,smaico,592.0,35012,mixi:211824。1707848。家は江東区（と大津市を行き来）、職場は中央区。徒歩通勤。士業。趣味は断捨離、自炊、節約。ミニマリスト見習い。,Koto Tokyo,東京 江東区,city,日本,139.771307,35.582057,139.849007,35.708066,5339,533926,533934,2
18029,18029,18029,630191,182,『昇り竜やわ肌開帳』1969年S44年日活葛生雅美監督石井輝男監修昇り竜を背に抱えた浅草の桜一家の２代目・勝美扇ひろ子は、旅先の信州で恩のある上州屋に嵌められたと聞いて助太刀するが、その裏には浅草で敵対する黒沼組がいて…。昇り竜に惹かれる様に現れた謎の男・郷鍈治との因縁とhttps://t.co/ZJt4i3e6Kb,2022-07-19_15:58:33,1.0,1.0,8.0,0,735b6f2b933efaf6,869814938,BSsummerday,1510.0,9121,168×75×? 首都圏の端生。筋トレ、日本映画の旧作とかを鑑賞、サイクリングとか、趣味。宜しくお願いします🙏🙇‍♂️,,東京 中央区,city,日本,139.758528,35.644646,139.793196,35.69663,5339,533936,533946,3
18283,18283,18283,194630,1268,TOHOシネマズ市川のゆるキャン△、割と大きめのシアターなのにハイパーガラガラなんだけど、小岩からでも微妙に遠いんだよなぁ…江戸川挟んですぐ市川市なのに🤤https://t.co/tf4ZS8Zp9A,2022-07-06_17:53:35,0.0,1.0,1.0,0,77173905596af4ab,254770567,nhiro78,697.0,39910,スーツ系よわよわプログラマ。ビールと日本酒を燃料に動く。,江戸川区は東京都23区です,東京 文京区,city,日本,139.717275,35.699474,139.772477,35.735929,5339,533945,533937,2
18632,18632,18632,828515,1385,千秋楽を観劇に来ておりました🥲これなら福岡戻っちゃうので、次手伝いますwww,2022-07-25_11:50:46,0.0,1.0,1.0,0,594fa6c6bc5b5ba9,165933638,Justin_m0318,221.0,6906,福岡を中心に活動しています。 長崎大学卒（2011） 広告代理店勤務後、外資系企業にて営業。 仕事の影響で体調を崩し、春より自営に転向。 2015年は心身の回復を優先に過ごします。 便利屋ですので、お仕事のご依頼お気軽にどうぞ。,自然と調和するまち、糸島。,東京 港区,city,日本,139.708754,35.622973,139.782004,35.682605,5339,533935,533934,2
