,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code,estimate_code,Geo_Flag_multi,bun
937,29707,29707,148,＜新型コロナ＞静岡県で新たに853人感染：東京新聞 TOKYO Web - 東京新聞 https://t.co/duostaXw8m #静岡県 #静岡県東部 #小山町 https://t.co/ShR8vmsL3S,2022-07-16_04:56:07,0.0,0.0,0.0,0,30dbe9781edcbabb,212622887,Shizu_East_News,20849.0,306584,静岡県東部エリアの主要ニュースを配信します。,,静岡 小山町,city,日本,138.729393,35.284951,139.019151,35.405075,5238,5238,3,['静岡県静岡県静岡県']
939,29750,29750,636,タントカスタム入庫〜🪄🚘さっそく内外装を綺麗にして展示しておりますよっ🐒❤️‍🔥車両本体価格は88万円🦄🌈🌈🗾北海道釧路市光陽町21-12🤳0154-21-5555 #東部ダイハツ #軽自動車ドットコム #日本 #北海道 #道東 #釧路 #車 #クルマ #car #車屋 #車屋さん #ダイハツ #DAIHATSU #タント https://t.co/qgunDZp01K,2022-07-16_23:54:42,1.0,0.0,19.0,0,566d394e52439a5b,1482621921355124736,toubu_kouyou,1017.0,207,リースといえば軽自動車.com🪄🚘営業時間➡️9:30～18:30⏰定休日⏩年末年始･ＧＷ･お盆🤸‍♂️🎌その他の日曜･祝日は休まず営業👨🏻‍💼👩🏻‍💼道東系列店🚀🌠標茶本社🤳♡0154-21-5555 #東部ダイハツ #軽自動車ドットコム #日本 #北海道 #道東 #釧路 #車屋 #ダイハツ,北海道釧路市光陽町21-12,北海道 釧路市,city,日本,143.70309,42.842622,144.485789,43.532077,6443,6443,2,['北海道釧路市道東']
940,29798,29798,262,夕方チャイムに「若者のすべて」 山梨 富士吉田市｜NHK 首都圏のニュース - https://t.co/f8lYtZlTwN https://t.co/aejWYogcPr #静岡県 #静岡県東部 #富士市 https://t.co/5qPRf4Gb6P,2022-07-15_05:56:06,0.0,0.0,0.0,0,7d93637162dd8434,212622887,Shizu_East_News,20849.0,306584,静岡県東部エリアの主要ニュースを配信します。,,静岡 富士市,city,日本,138.557505,35.115342,138.811869,35.359319,5238,5238,4,['山梨 富士吉田市NHK 首都静岡県静岡県']
943,29849,29849,373,I'm at 木の葉モール橋本 in 福岡市 福岡県 https://t.co/y5N3tX743Y,2022-07-17_16:58:16,0.0,1.0,1.0,0,28d9f7c5865651ca,108329592,g_tarou,756.0,327263,広く浅く色んな事に興味があり、気ままにiPhoneからつぶやいてます。食べ物ネタが多いかもσ(^_^;)ホークスやマンガ、旅行についても少々。Pathを使って写真も投稿してます。福岡在住。2010年1月26日 twitter開始,iphone:21.277296-157.825522,福岡 福岡市 西区,city,日本,130.206054997747,33.5020989954836,130.342498997879,33.6946900030853,5030,5030,2,['福岡市福岡県']
946,29937,29937,90,I'm at JR 新宿駅 - @jreast_official in 新宿区 東京都 https://t.co/aibsgySNoO,2022-07-02_13:59:36,0.0,0.0,0.0,0,7ee61f505fdfdf5c,177090704,Toshirin_KiRaRe,433.0,28613,リステップ:2030034 Re:ステージ/リステップ(2019.9〜)メインにオンゲキ、(2020.6〜) ブルアカ(2022.7〜)もやってます  推し→リステ:式宮舞菜🍀/オンゲキ:桜井春菜🌸 ブルアカ→小鳥遊ホシノ🐳その他きらら系や鉄道(主に貨物)園芸などなど 無言フォロー失礼します,静岡 浜松市,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,5339,2,['新宿区東京都']
947,30000,30000,752,チンポ (@ 御堂筋線 梅田駅 in 大阪市 大阪府) https://t.co/TdwUG5lnoJ,2022-07-18_14:56:10,0.0,0.0,3.0,0,74fad2166ae8b8e6,142172669,Fierrabras,268.0,38327,世界は滅ばぬ。ただ変わるのだ。君たちが望みさえすれば。,,大阪 大阪市 北区,city,日本,135.477230003533,34.683015999977,135.527178003877,34.7177310034282,5235,5235,2,['大阪市大阪府']
949,30017,30017,519,沖縄は雨、内地は暑いのにこちらは過ごしやすい。沖縄って避暑地？でも雨シーサーさん晴れ間をください。 https://t.co/qhQ1eV47pp,2022-07-01_11:56:59,0.0,0.0,1.0,0,f0c5de89e3e87780,131285695,gogofd3s,126.0,13826,綺麗な海でダイビングするのが大好き、愛車(FD3S)や船やその他の趣味や思ったことなど囁き、気まぐれに毒を吐きます。,,沖縄 恩納村,city,日本,127.741806,26.415226,127.940905,26.531554,3927,3927,2,['沖縄沖縄']
953,30127,30127,45,平日から突然同窓会‼️20時に上がって、21時スタート。サンチュ頼みまくったら森やん！家帰ってきたら1時やん！疲れたけど、久々に学生の時の話ししておもろかったわーい🥺平日夜に宇都宮から小山に行ったの初めてかも。車割と多い。 場所: 焼肉きんぐ小山店 https://t.co/9hVKdtg3RC,2022-07-08_00:59:15,0.0,0.0,2.0,0,317e915266a9ff53,189755953,kmt227,45.0,3665,宇都宮在住10年目経過。 住めば都だ宇都宮。ぐうわかる。 Wherever you live is the best place😆 Utsunomiya Tochigi JAPAN🇯🇵,栃木 宇都宮市,栃木 小山市,city,日本,139.68725,36.223398,139.915504,36.388488,5439,5439,2,['宇都宮小山']
954,30148,30148,630,@meerkat_miamia そのまま船乗ったんですよー門司は前に観光したので山口に行ってみようかなと😆後で荒れそうですがビートルって船で博多に行きます！🛳,2022-07-30_13:57:17,0.0,1.0,1.0,0,01cdcfd4cd2e4c7e,98352836,icetdn,1225.0,28111,海遊館のワモンアザラシのミゾレちゃんが好きです。旅行も好きですがなかなか行けません。,日本 大阪,福岡 門司区,city,日本,130.914968,33.841039,131.024037,33.969886,5030,5030,2,['山口博多']
955,30255,30255,206,I'm at 長崎市原子爆弾無縁死没者追悼祈念堂 in 長崎市 長崎県 https://t.co/HAy571MqYi,2022-07-04_08:58:24,0.0,0.0,0.0,0,af731792f32c92af,141168224,garcia_paru111,595.0,134324,バニクル(@ayaka_bunnyla)が主現場です。あと、鉄道の旅とサウナが大好きです。気分屋なのでアイコンやヘッダーはコロコロ変えます。プロ野球スピリッツA、横浜ベイスターズ、食べ歩き。,サ活,長崎 長崎市,city,日本,129.590013,32.549141,129.993843,32.968649,4829,4829,2,['長崎市原子爆弾長崎市 長崎県']
956,30321,30321,130,甲子園代表校の横顔（静岡・日大三島） 高校野球 - 時事通信ニュース https://t.co/wDd0fbKDjI #静岡県 #静岡県東部 #三島市 https://t.co/qOVKIl2vbU,2022-07-29_15:59:08,0.0,0.0,0.0,0,6ddad3b3c1a902ca,212622887,Shizu_East_News,20848.0,306588,静岡県東部エリアの主要ニュースを配信します。,,静岡 三島市,city,日本,138.90422,35.075474,139.013991,35.189871,5238,5238,3,['静岡静岡県静岡県']
957,30425,30425,372,着いたぜ蒜山。 (@ 道の駅 風の家 in 真庭市 岡山県) https://t.co/fwsScstVBw,2022-07-16_10:58:15,0.0,0.0,1.0,0,7ff589605134f6b3,74715833,chico1024,379.0,25273,フリスキー,ベッドタウン,岡山 真庭市,city,日本,133.5667,34.900253,133.845526,35.345166,5233,5233,2,['真庭市岡山県']
959,30483,30483,17,I'm at 新御茶ノ水駅 - @c_line_info in 千代田区 東京都 https://t.co/JNUkmslErc,2022-07-19_13:59:51,0.0,0.0,0.0,0,28b9063fdce43645,1090117067494178816,stg_tylor,436.0,30859,推しメン #渚沙きこ さん🧋#葵なつは さん🌻 話してて楽しい #高梨由衣 さん😼 ストガ #きことタピり隊 で #なぴぐみ／アプロの双子の妹 #森川まな ちゃんが好き😍／ スプスラは #吉松遥 さん／ラブアグは #葵井るきさん／永遠の推し #浅井裕華 さん #上村亜柚香 さん #村山彩希 さん,六本木チュロス前,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,5339,2,['千代田区東京都']
961,30608,30608,1373,山笠に参加した知人が多数コロナ陽性。職場の上司もその一人。そのせいで他の職員の休みが取り消され、強制出勤。病院も逼迫し、多数の医療従事者が疲弊してる。もう二度と山笠を応援することはないでしょう,2022-07-17_01:29:42,15.0,1.0,38.0,0,207e95d6143148a2,1154037326227443712,T0kdN7hojcIU5Ln,161.0,865,福岡市内に住むアラサー地方公務員 投資、倹約、読書、筋トレが主軸 福岡の方、仲良くしてください🙇‍♂️ #投資  #筋トレ #婚活,福岡 福岡市,福岡 福岡市 南区,city,日本,130.362426994251,33.5034569995412,130.452031002919,33.5762790044185,5030,5030,2,['山笠山笠']
964,30700,30700,701,成田(千葉県) 03:00の気温 22.7℃ 北東の風2.6m/s,2022-07-14_03:21:04,0.0,0.0,0.0,0,4b03568897fabffa,1953219882,amds_naritaChib,80.0,87827,成田の気温をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,成田国際空港,千葉 成田市,city,日本,140.250167,35.723249,140.47263,35.902285,5340,5340,2,['成田千葉県']
966,30714,30714,663,【天気概況：鳥取県】[04:34]鳥取県は、高気圧に覆われて概ね晴れています。27日は、湿った空気の影響で曇り、昼前から夕方にかけて雨が降るでしょう。雷を伴って激しく降る所がある見込みです。28日は、湿った空気の影響で概ね曇るでしょう。午後は雨や雷…（気象庁）https://t.co/JVdEW0R9Cw,2022-07-27_04:39:05,0.0,0.0,0.0,0,1ec9499978ec8ba0,3131444643,Wn31Tottori,476.0,76357,⚡公式に二次利用が認められている気象庁防災情報XML https://t.co/2No1MzZdl9 の情報のうち #鳥取県 #鳥取市 #米子市 に関係のあるものを配信⚡⭐サーバその他の都合で正常にツイートできなかったり、予告なく運用を停止する可能性あり⭐管理者 @rsm_mzk,鳥取県鳥取市,鳥取 鳥取市,city,日本,133.945924,35.271716,134.440922,35.572864,5233,5233,2,['鳥取県鳥取県']
968,30840,30840,522,I'm at 五井山 in 蒲郡市/豊川市 愛知県 https://t.co/tsd1fX7CF8,2022-07-14_05:52:04,0.0,1.0,1.0,0,bfdd995291ffef35,778982549523603456,GIF300Ro5602,677.0,53215,,,愛知 蒲郡市,city,日本,137.164161,34.764944,137.301491,34.870305,5237,5237,2,['蒲郡市豊川市 愛知県']
969,30888,30888,824,小名浜(福島県) 03:00の気温湿度 23.5℃ 98%RH (0.01792kg/kg(DA) 101%~23℃) 南の風3.3m/s,2022-07-22_03:21:06,0.0,0.0,0.0,0,88525b06cde3c913,509561290,amds_onahamaFuk,80.0,103579,小名浜の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,,福島 いわき市,city,日本,140.565847,36.856205,141.005469,37.319566,5540,5540,2,['小名浜福島県']
971,30916,30916,1229,急行大井町行を下車。Qシート車、なんとなく旧型国電の片町線みたい。 (@ 大岡山駅 in 大田区 東京都) https://t.co/401ht1dNfo https://t.co/2cRDfPzkVl,2022-07-06_10:50:12,0.0,0.0,2.0,0,1df8c91136c4c140,376848464,Kakkun_P,3808.0,293440,推しは椿野ゆうこちゃん、サキマルさん。暁月ななみさん、宮内桃子さん、中条花菜さん、鈴森あみさんを応援。限界ヲタクに突入中の限界社畜。🐶🐈🚙好き。鉄道&バス@kakkun_Rail_Bus 実況@kakkun_animelav swarm @kakkun_yk🏪🐸🦌@3woker_K,えくぼ神社⛩/椿野車両センター(椿ﾕｺ),東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,5339,3,['大井町行大田区東京都']
974,30960,30960,670,I'm at 日本最西端の駅の碑 - @okinawa_yuirail in 那覇市 沖縄県 沖縄県 https://t.co/t0EwAT2qBN,2022-07-23_10:57:03,0.0,0.0,0.0,0,853d93b16aeee55c,955054069898334208,zono227,1049.0,23563,趣味：飲むこと食べること。車と自転車とサウナとお酒 愛車：真っ赤なZ33🚗 / SCOTT Foil Team issue🚲,心はいつも大洗,沖縄 那覇市,city,日本,127.636449,26.176404,127.73876,26.246129,3927,3927,3,['日本那覇市沖縄県 沖縄県']
976,31108,31108,762,『お声が掛かり…』#アメブロ #群馬県　#高崎市#高崎駅 https://t.co/MGy9J7nCBB,2022-07-09_18:56:46,0.0,0.0,3.0,0,046bdc52aa89cd14,701694565011435520,tatsundo23,174.0,3102,『高崎Ｎｏ．1』を夢に見て、ネットゼロエネルギーハウス(ZEH)をご提案しながら、自由設計注文住宅を仲間達と建てている小さな工務店です。食べたり呑んだり、休みはカブ、＃XLX250R　などバイクに跨ったり、ジムニーやジープに道具を積んで　＃キャンプ　など遊びが大好き。#ZEH  #新築注文住宅  #リフォーム,群馬 高崎市,群馬 高崎市,city,日本,138.642225,36.198605,139.129586,36.48318,5438,5438,2,['群馬県高崎市']
977,31110,31110,366,J1清水 リカルド新監督初戦勝利「短い準備期間だったが良いチームとして機能した」 - FNNプライムオンライン https://t.co/9YvIZqM817 #静岡県 #静岡県東部 #函南町 https://t.co/8fBmafFQAY,2022-07-04_04:50:05,0.0,0.0,0.0,0,a67e87a134d88893,212622887,Shizu_East_News,20849.0,306573,静岡県東部エリアの主要ニュースを配信します。,,静岡 函南町,city,日本,138.912899,35.061224,139.044477,35.182224,5238,5238,3,['静岡県静岡県函南町']
980,31218,31218,1477,バイク二台車検 (@ 関東運輸局 茨城運輸支局 in 水戸市 茨城県) https://t.co/gvZIqgvhhg,2022-07-07_15:49:03,0.0,0.0,0.0,0,1ae56642f20314ee,593479289,garagearia,1041.0,44577,ガレージアリア代表、愛車は30プリウス、趣味車BC5初代レガシィRS93年ツール・ド・コルスレプリカ  アキュラRL、ＣＥ1USアコードワゴン、USオデッセイ2台(RA1RL1) 、アキュラレジェンドクーペ5MT、無類のぎっちょハン好き,,茨城 水戸市,city,日本,140.321777,36.300635,140.586127,36.464512,5440,5440,2,['水戸市茨城県']
982,31231,31231,67,九州新幹線にも博多~新八代間「リレーつばめ」がありました。再来月からリレーかもめなるものが博多~武雄温泉間で運行されます。これに伴い肥前山口(江北に改称予定)~武雄温泉間は複線化されますが速達性はいかに⁉︎#シズニン https://t.co/aRtwqBnFbZ,2022-07-26_13:59:23,0.0,0.0,2.0,0,ae083492b529328a,1537513242083590144,0Vv5W9unXSPNjzD,335.0,4344,#短波BCL #AM及びFMの遠距離受信 2028年秋に民放AM局の大半が停波した場合でも #radikoは使わん派 を堅持します #出張受信調査 #他地域スピルオーバー容認 #番組実況 #JFNBライン 1975/10/09生A型 #交通 #地理 #レノファ山口 #放送関係 エロ系投資副業勧誘等はブロック,福岡市早良区西新,福岡 福岡市 早良区,city,日本,130.273605994636,33.4238889992978,130.40377299617,33.5968889993354,5030,5030,2,['肥前山口江北']
984,31359,31359,1257,鹿児島(鹿児島県) 04:00の気温湿度 27.9℃ 91%RH (0.02172kg/kg(DA) 122%~23℃) 西の風3.2m/s,2022-07-09_04:20:22,0.0,0.0,0.0,0,77890cc3b730bd37,2765167318,ktgdy331,249.0,22056,,,鹿児 鹿児島市,city,日本,130.386605,31.293058,130.724893,31.75256,4630,4630,2,['鹿児島鹿児島県']
985,31382,31382,267,I'm at 道の駅 グランテラス筑西 in 筑西市 茨城県 https://t.co/542cCDVnP9,2022-07-17_06:57:34,0.0,0.0,1.0,0,050de99d05489d81,848814160821469184,serikacelica231,1701.0,57662,㊗️マーチ童貞卒業 ZZT231 SS-Ⅱ “super strut package”＆ER34改25GT-V(放置)＆AK12 12c(納車待ち) team GALLOP #セリカ乗り飲酒部 TC1000 43.871 茂原52.966 ※基本お会いしたことある人にフォローは返しています,茨城 日立市,茨城 筑西市,city,日本,139.888063,36.198389,140.068223,36.378751,5439,5439,2,['テラス筑西 in 筑西市茨城県']
986,31408,31408,1152,3番のりばと5番のりばのそれぞれに885系白いかもめが入線。高架の長崎駅と在来線特急、短期間の光景をしっかり記録！アクセントカラーが黄色だった「かもめ仕様」と、ライトが大きくなった「ソニック仕様」2種類揃いました👏それにしてもこの雰囲気、既視感あると思ったらあれだ。富山と新潟だ(笑) https://t.co/QQgK8RcJZq,2022-07-23_17:55:27,0.0,1.0,0.0,0,07d9ecade5886001,729378993640595456,Tstarsjr7,405.0,4021,たまに乗り鉄で旅を楽しむ。北海道〜千葉 ’17. 北海道(狩勝峠を除く)+四国 全線完走,旅の続き,長崎駅 (Nagasaki Sta.),poi,日本,129.870937902268,32.7525081626312,129.870937902268,32.7525081626312,4929,4929,2,['富山新潟']
987,31431,31431,546,I'm at 岡山駅 in 岡山市 岡山県 https://t.co/MzBejntgvK,2022-07-11_05:51:49,0.0,0.0,0.0,0,2e0214bf8fffce3e,4880807249,UTL_tokaido,685.0,189494,もっと、上へ。,上ル,岡山 北区,city,日本,133.739451,34.618703,133.994635,34.948925,5133,5133,2,['岡山市岡山県']
988,31462,31462,1281,I'm at 五千尺ホテル in 松本市 長野県 https://t.co/JHTHiZ6bUY https://t.co/SVY0IX5nDE,2022-07-23_10:54:25,0.0,0.0,0.0,0,5aee0c58edebb718,113313071,donchan55,568.0,35614,気持ち良～く自転車（ロードバイク）に乗ることしか頭にない自転車人。綺麗な景色をたまにUpします。チームたまねぎ/AcRc/やわらか自転車部。Reynolds853/CannondaleEVO/BianchiC2C/BROMPTON。,東京 多摩川CR近く,長野 松本市,city,日本,137.550839,36.009577,138.131014,36.37944,5437,5437,2,['松本市長野県']
990,31539,31539,709,おはようございます。本日、営業致します。皆様のご来店お待ちしております。昼 11:00～14:00夜 18:00～22:00（オーダーストップ21:30）豊橋市東脇4丁目1-310532-33-2688#つけめん #しょうゆらーめん #まぜそば #油そば #お持ち帰り #テイクアウト https://t.co/BRTFPouw5U,2022-07-31_09:56:42,1.0,0.0,4.0,0,d69d92e96c69b1e4,817370758208835586,sakanaya332688,1043.0,5317,【営業時間】11:00〜14:00 18:00〜22:00 オーダーストップ21:30／定休日 月曜日／TEL 0532-33-2688／東脇交差点角（第二駐車場は東脇胃腸科さん西）,愛知県豊橋市東脇4-1-31,愛知 豊橋市,city,日本,137.304701,34.64732,137.501468,34.861387,5137,5137,2,['豊橋市4丁目1-310532-33-2688#つけめん']
995,31636,31636,687,美瑛と富良野までドライブ♪ https://t.co/ZDIYLVqUkO,2022-07-09_15:56:56,0.0,0.0,12.0,0,2efadabc3d3d0ab8,718819511311294466,taku_bB22,398.0,3316,北海道の北の方でbBとAZワゴン乗っています♪車いじりの日常に道の駅巡りと飯テロのツイート…気軽にフォローよろしくです(*´∀`)♪,北海道,北海道 中富良野町,city,日本,142.344976,43.351476,142.56208,43.470889,6542,6542,2,['美瑛富良野']
996,31649,31649,1073,軽井沢町内が12人と落ち着いてきたのですが佐久市が150人とダントツ。。,2022-07-27_16:52:40,0.0,1.0,4.0,0,5552c90a5411d6b2,1397368974,kaedegaharamisa,1367.0,42370,こんにちは、軽井沢娘プロジェクトのミサです。わたしの身の回りの出来事、食文化、方言、日々の景色を通じて軽井沢の違った一面を知って頂いて。いつか訪れて頂けた時、一層の満足にお役だて出来たらいいなと思っています。この度、風景写真家として活躍の場を頂きました。,Karuizawa Japan Nagano.,長野 軽井沢町,city,日本,138.507534,36.278172,138.657159,36.424256,5438,5438,2,['軽井沢佐久市']
997,31651,31651,1089,I'm at ワンザ有明 in 江東区 東京都 https://t.co/cyQFACmKxu https://t.co/puCpOMlMNG,2022-07-25_15:51:32,0.0,0.0,1.0,0,4c1c4868f96634ed,108328072,nibo_kanchan,1498.0,199922,フォローリムーブご自由に、大園玲、賀喜遥香、瓶野神音、杉山歩南、布袋百椛、立仙百佳、のんさん懐古厨、遠征、日帰り登山、温泉、旅行、カメラ、鉄道、ﾋﾄｶﾗ、ﾋﾟﾁﾓちゃん(隠),江東区港区品川区大田区鶴見区or横須賀市,東京 江東区,city,日本,139.771307,35.582057,139.849007,35.708066,5339,5339,2,['有明 in 江東区東京都']
999,31711,31711,345,I'm at ニトリ 豊中三国店 - @nitoriofficial in 豊中市 大阪府 https://t.co/4UQjkHpYuT,2022-07-16_12:58:26,0.0,0.0,0.0,0,9725d1db70df75e7,238509835,gho4d76g,484.0,171387,行き過ぎた孤立主義の両生類,豊中府大阪市,大阪 豊中市,city,日本,135.440841,34.730787,135.508447,34.824835,5235,5235,2,['豊中豊中市']
1000,31756,31756,1416,ハセノ島🌺Hotel cottageです✌️鎌倉巡るなら是非どうぞ✌️お寺も海もすぐ近くです🏖#ハセノ島　#鎌倉観光　#鎌倉のホテル　#湘南の海　#宿泊　#鎌倉巡り　#お寺めぐり　#鎌倉満天　#面白いTシャツ　#はせから食堂 https://t.co/kzPzsGT7dO,2022-07-24_00:44:28,1.0,0.0,0.0,0,96cda4ca9e004733,1471494550204350464,lily_staff,39.0,26137,楽天市場【鎌倉満天】とYahoo!ショッピング【White Lily満天SHOP】の商品のご紹介と鎌倉のホテル【ハセノ島HotelCottage】のご紹介をさせていただきます‼️‼️見てくださいね☀️,神奈 鎌倉市,神奈 鎌倉市,city,日本,139.488746,35.299609,139.593324,35.367664,5239,5239,2,['鎌倉湘南']
1003,31856,31856,1226,I'm at Amazing Toyama 5Th Anniversary in 富山市 富山県 https://t.co/ZUATuhW8eB,2022-07-12_16:50:57,0.0,0.0,0.0,0,4081d131e2ae4d21,118051259,Takachon3K,370.0,26471,大丈夫🙆‍♂️ 国内A級ライセンス取得,86の運転席,富山 富山市,city,日本,137.028135,36.36981,137.705688,36.766766,5437,5437,2,['Anniversary in 富山市富山県']
1005,31953,31953,1410,期間限定 (@ ラーメン山岡家 - @yamaokaya_pr in 甲斐市 山梨県) https://t.co/swZsVmjqCA https://t.co/D3ZjEpC1Wv,2022-07-31_02:18:42,0.0,0.0,4.0,0,3d0b744ed32d9225,1923310627,kuratomo0,424.0,6473,山梨在中、趣味、スノーボード、車 ランサーエボリューションX バイク YZF-R1、弓道、バドミントン。遊びのお誘い待ってます（笑）無言フォロー失礼します！,山梨県,山梨 甲斐市,city,日本,138.466053,35.628861,138.565923,35.807345,5338,5338,2,['甲斐市山梨県']
1006,31955,31955,802,渋谷に続きこちらも (@ なんばマルイ - @marui_anime in 大阪市 大阪府) https://t.co/VBPMMgTSyI https://t.co/M8XDBzFixp,2022-07-17_16:56:26,0.0,0.0,1.0,0,7841d79816bdc233,3008986020,Hotomiya_U633,1257.0,95802,高崎線沿線民だけど心は横浜民。鉄道(E257､京阪etc)/ごちうさ/きんモザ/恋アス/Aチャンネル/ワートリ等々真中あおちゃんは女神。,熊谷←(川越·国立)→横浜,大阪 大阪市 浪速区,city,日本,135.483997995414,34.6463310023476,135.514691003791,34.6684369941146,5135,5135,3,['渋谷大阪市大阪府']
1007,31969,31969,411,沖縄は東京より日没が遅いので夜型人間に向いている,2022-07-19_16:56:47,0.0,0.0,2.0,0,853d93b16aeee55c,13252202,sidodtv,1954.0,40825,テレビディレクター＆Webマスター＆シェアハウス5軒運営。MAZARIBA合同会社 代表。会社経営者になって20年、ネット活動歴30年。グローバルを相手にするサービスを作ってみたい。月に1回以上は雑記ブログを更新。週休3日生活。東京都中野区在住。ツイッターでの発言は熟慮したものではありません。多少の失言はご容赦を,TOKYO,沖縄 那覇市,city,日本,127.636449,26.176404,127.73876,26.246129,3927,3927,2,['沖縄東京']
1008,31986,31986,1183,@bpNg3YBQdMfuXbU この子山口の猫広島の猫ゎパパりん猫ゎ暑がりちびっ子寒がり,2022-07-27_23:49:45,0.0,1.0,4.0,0,b637b5cf28656648,758671182799343616,0320_apple,94.0,4837,＃ロック♬#ウエスタン #ハワイアン #クラシック # ラップ=#空箱ャ空瓶ャ壁にトールペイントでリメイク夢ゎインテリアデザイナーになりたかった男ボケで断念🤣現=内見動画＆リホームガン見✌️,,広島 広島市 南区,city,日本,132.414170003875,34.2964440044714,132.561093003928,34.4064270006065,5132,5132,2,['山口広島']
1014,32184,32184,516,"日本最大級の写真展「""PHOTOIS""想いをつなぐ。あなたが主役の写真展2022」 私は「お気に入りの一枚」部門の「大阪」会場に作品を応募しました♪ #photois #あなたが主役の写真展 #fujifilm https://t.co/R4sumDJx2e",2022-07-20_20:57:45,0.0,0.0,1.0,0,074afc8472011fcf,160020745,kimuisa,462.0,45836,色んなことに興味があります。はまるとトコトンのめり込みます(笑) 高校生(大学生)の商品開発やふるさとかかし巡り等々、今はライブにも♪★観光地でない所もクネクネ歩き回り色んな発見をするのも大好きです。えっ?!と思うようなご当地のB級スポットやB級グルメを見つけたらメモ代わりにつぶやきます。宜しくお願いしますm(__)m,大阪市住吉区,大阪 大阪市 住吉区,city,日本,135.490070000225,34.5848410029207,135.526810004348,34.6234939984279,5135,5135,2,['日本大阪']
1015,32280,32280,670,I'm at グッデイ 大隈店 - @hcgooday in 嘉麻市 福岡県 https://t.co/m41apmfitO,2022-07-25_15:54:53,0.0,0.0,0.0,0,63f1767a25f56ce0,1330118466595151873,tomowebrina1002,61.0,15728,［資格］access３級、Ward２級、excel３級、HTML4.0初級 :@rina_inagaki を一途に愛してます❤️カメラ、写真📷Nikon D3200 📲iPhone 12pro,FUKUOKA CHIKUHOU,福岡 嘉麻市,city,日本,130.662437,33.471087,130.817566,33.624563,5030,5030,2,['嘉麻市福岡県']
1016,32393,32393,442,今難波いる人いませんかー？終電逃したので合流したいですちょっと遠かったりしても大丈夫です#裏垢男子 #裏垢女子と繋がりたい#なんば #心斎橋 #道頓堀,2022-07-10_01:50:57,0.0,0.0,5.0,0,7841d79816bdc233,1362291220379131905,ALVnGuJ2CD2mwKl,258.0,2839,大阪 /19歳/サッカー/カフェ巡り/映えスポット/飲み仲間/ #裏垢男子 #裏垢女子と繋がりたい　健全でも不健全でも会えます,大阪豊中,大阪 大阪市 浪速区,city,日本,135.483997995414,34.6463310023476,135.514691003791,34.6684369941146,5135,5135,2,['心斎橋道頓堀']
1017,32409,32409,909,I'm at 快活CLUB 佐賀兵庫店 in 佐賀市 佐賀県 https://t.co/8ZGsaZwnB5,2022-07-28_22:57:57,0.0,0.0,0.0,0,a29d2918916e6486,470240538,tn12nozolove,2636.0,287270,アコード ユーロRとNS-1に乗ってます,佐賀県の都会らへん,佐賀 佐賀市,city,日本,130.139364,33.14146,130.379322,33.481952,4930,4930,2,['佐賀佐賀市 佐賀県']
1018,32555,32555,243,I'm at Books Kinokuniya in 富山市 富山県 https://t.co/o1Oo1VU2hG,2022-07-21_17:58:40,0.0,0.0,0.0,0,4081d131e2ae4d21,3243955699,CareleSmith9,1841.0,239780,北大22卒◉さーくる⑨代表◉東方◇VISION◇富山大会◉LaTeX◉GFD◉Arcaea:11.55◇調◇レーテー◉オンゲキ:15.25◇咲姫◉テトコネ◇ナイセム◇連続115日◉音召缶◉ボドゲ◇トランプ◇タロット◇ニコリ◉ぬいぐるみ◇くま◉道路◉茸◉デレマス◇いつき◇レナ◇文香◇あい◉ナナシス◇ムスビ◇ユメノ◇マツリ,富大附中—富高—富山予備校—農工大地惑—北大院宇宙理学—富山,富山 富山市,city,日本,137.028135,36.36981,137.705688,36.766766,5437,5437,2,['Kinokuniya in 富山市富山県']
1020,32585,32585,1258,@Bo_ueda_nagano ありがとうございます😊軽井沢は今回は通らず内山峠越えで佐久に抜けるルートで帰るので大丈夫です🙆‍♀️基本連休での軽井沢はあまり通りたくないから😅,2022-07-18_11:55:14,0.0,1.0,3.0,0,9c6af4a0cbe68658,1102346574,zimo1113,1817.0,45332,麻雀、競馬､お酒、ラーメン、REBECCAそして夫を愛してます！経歴は横浜市立中沢小学校→世田谷区立梅丘中学校→私立関東国際高等学校（中国語科）→中国・北京語言大学→1999年から長野県で生活しています。202111〜大腸ガン（S状結腸ステージ3a→手術後2a）→抗がん剤治療半年（テガフール）→20227〜経過観察,長野県長野市,群馬 富岡市,city,日本,138.739719,36.178445,138.950252,36.308082,5438,5438,2,['軽井沢軽井沢']
