,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code,estimate_code,Geo_Flag_multi,bun
876,27780,27780,760,アメブロを投稿しました。『穏やかな日々を心から願う！【赤七夕(田崎酒造)】』#焼酎#アメブロ #鹿児島県 https://t.co/m98o7DgDQJ,2022-07-10_17:57:07,0.0,0.0,9.0,0,77890cc3b730bd37,4519040292,wasoutorigoe1,833.0,2336,鹿児島の良いもの、人、物語をもっともっと世に伝えたい‼そんな想いを胸に 天文館ぐるめ通りにて居酒屋『さつま酒飯店 和総wasou』と『かごしま地酒と肴 和ごん』。そして、焼酎と特産品のアンテナショップ『酒舗和総や』を営業中❗,鹿児島県 鹿児島市,鹿児 鹿児島市,city,日本,130.386605,31.293058,130.724893,31.75256,4630,4630,2,['アメブロ鹿児島県']
877,27793,27793,635,今年3回目の石垣は涼しくて快適だったし帰りの慶良間諸島が綺麗過ぎるしビールが進む沖縄の夜 https://t.co/Pv5jQ0SkuF,2022-07-09_22:56:14,0.0,0.0,0.0,0,853d93b16aeee55c,217975318,tossy1111,706.0,106125,舞台演劇と旅行と美味しいものを食べる。沖縄大好き！福岡で新生活始めました。 2021～ANAダイヤモンド✈️,静岡→名古屋→福岡,沖縄 那覇市,city,日本,127.636449,26.176404,127.73876,26.246129,3927,3624,2,['石垣沖縄']
878,27810,27810,4,@maruhan_tanno こんばんは🌃今日も１日お疲れ様でした😊北海道でも今日からファン感謝デーの開催なのですね。大阪府や岡山県でも今日からファン感謝デーの始まりですし四国４県は明日から開催される様子です。みさとさんもお客さんと一緒なって盛り上がって下さい。(^^)👍 https://t.co/wg9HldSp4o,2022-07-15_22:59:57,0.0,1.0,1.0,0,ada7e10c191a5e42,1493944670463741954,CWaPoBa2jbNZhFp,319.0,7093,人生の歩む道はスピードでは無く方向が大事だと思います😄方向が合っていればスピードは関係無く進めば良いと思います👍,日本 兵庫県姫路市,兵庫 姫路市,city,日本,134.458492,34.635329,134.813391,35.09452,5134,5133,3,['北海道大阪府岡山県']
879,27817,27817,1116,本土は各地で大雨ですね💦何も被害が無い事を祈りつつ…🙏こちらは今日から本格的に夏らしい晴天です☀昼食はサマー太陽の車海老味噌ラーメン🍜秋の大つけ麺博＠歌舞伎町(大久保公園)出店楽しみ😄からの午後は渡口の浜で日光浴😎⇒中の島海岸で海水浴🌊連休明けの宮古島ですが…多少人が減りました🆗 https://t.co/qmVTdHInjE,2022-07-19_19:55:15,2.0,0.0,23.0,0,bd50aab366f2bb1b,1128337253233713152,mystic_eagle15,447.0,1630,LOVEBITESNEMOPHILABAND-MAIDBABYMETAL🎵週末に飛行機で旅行に行く事が趣味です💨元航空自衛隊F-15戦闘機パイロット志望でした✈(←H.N.の由来)💡無言フォロー失礼します🙇,Tokyo JAPAN,沖縄 宮古島市,city,日本,125.13497,24.711576,125.469266,24.938949,3725,5133,3,['歌舞伎町渡口宮古島']
880,27868,27868,303,おはようございます❣️丘珠空港緑地で散歩🐕🐕🐕…🚶🏻‍♀️🚶🏼丘珠空港に隣接した広大な緑地で、苗穂丘珠通を挟んで西側と東側のエリアにわかれています。#丘珠空港緑地 #丘珠空港#お散歩手帖 #札幌 #札幌市#秋田犬tam #秋田犬タム#かえら #みーしゃ#フレブルと秋田犬#秋田犬 #秋田犬白毛 https://t.co/O2pEMlAgBN,2022-07-25_05:55:36,1.0,2.0,28.0,0,c3821cfe8f16bdb6,102579234,akitainuTAM,282.0,1625,北海道の魅力を発信中…‼️  案内犬①TAM（タム）♀秋田犬/白/2016  ②かえら♀フレブル/パイド /2019  ③みーしゃ♀フレブル/タイガーブリンドル/2019（只今、妊娠休暇中） 北海道江別市（札幌の隣町）に在住。 秋田犬保存会北海道道央支部所属 ホームページもよろしく‼️🐽💕💕,北海道,北海道 江別市,city,日本,141.444451,43.016156,141.668357,43.172801,6441,6441,5,['秋田秋田秋田秋田秋田']
881,27895,27895,1435,I'm at ヨドバシカメラ マルチメディア梅田 - @yodobashi_umed in 大阪市 大阪府 https://t.co/RnQKBTvdg5,2022-07-31_17:54:08,0.0,0.0,0.0,0,74fad2166ae8b8e6,147542862,Dosukkoi,1704.0,294463,♂x♂🌈 / 일본외노자6년차 日本駐在6年目韓国人/ 퍼리 ケモノ 🐾 / Fursuit ケモきぐ / 렛서판다 마사 レッサーパンダまさ 🐾 / 철도 鉄道 / VRC,たこ焼き府串カツ市お好み焼き区,大阪 大阪市 北区,city,日本,135.477230003533,34.683015999977,135.527178003877,34.7177310034282,5235,5235,2,['umed in大阪市']
882,27898,27898,124,西宮市、廣田神社、小雨が降ったり止んだりの西宮市、茅の輪くぐりがまだ設置されていると言う事でこちらへ、土日の破竹の2連勝で4位浮上、火曜日からは広島戦、３タテで一気に3位復活へ、今週は七夕、願い事は必勝祈願ほ〜😆🎶✌️ https://t.co/sQbU6kSd3g,2022-07-04_18:59:25,0.0,0.0,9.0,0,00e9190a07f58988,334570258,CHEZINOUE,1695.0,107853,ﾊﾟﾃｼｪ歴30年お店始めて22年、座右の銘は  『迷わず行けよ』、アイシングクッキーはバレエピアノバイオリンうさぎみやたん、西宮廣田神社でご祈祷済みの合格マドレーヌ。西宮洋菓子研究会配信イベント、昨年2020年の様子はこちらから見れ→https://t.co/FkyGSEa8QT,西宮市南昭和町２ー１５、　阪急電鉄西宮北口駅から徒歩5分、,兵庫 西宮市,city,日本,135.229778,34.688413,135.384249,34.861623,5235,5235,2,['西宮市西宮市']
883,27926,27926,363,ろこあてーぷ、しょほー∠(　˙-˙  )／ (@ きららみらい薬局 in 茨木市 大阪府 大阪府) https://t.co/7jz4MRoEPX,2022-07-27_10:57:10,0.0,0.0,0.0,0,aec26fe18e0ac4f2,58137725,chijsha,642.0,104016,ちいしゃです。FCLAer、元coro ria modenna、元大阪センチュリー合唱団、元Musik Cercle所属（ローベース）。飲み食い写真多し。Nikon D5000、SCG15使用(^_^),大阪府茨木市,大阪 茨木市,city,日本,135.495818,34.775167,135.606372,34.928956,5235,5235,2,['茨木市大阪府 大阪府']
884,27933,27933,900,日本一の馬産地「北海道新ひだか町」では、土木技術職員と建築技術職員（いずれも正職員）を募集しています。公務員として町のために働く意志のある方、是非ご応募ください❗️#公務員 #正職員 #求人 #採用試験 #募集 #北海道 #新ひだか町 #馬産地 https://t.co/ZIXlkTojPC https://t.co/6tbOy8rWzo,2022-07-10_20:57:03,0.0,0.0,7.0,0,f1a6056767f0fa21,158730554,NKVMQEDW_119,178.0,771,From Hokkaido Shinhidaka 競走馬のふるさと『北海道新ひだか町』で町役場の職員として勤めています。何事も前向きに、ローカル情報をゆる〜く発信していきたいと思いますので、よろしくお願いします😊,北海道 新ひだか町,北海道 新ひだか町,city,日本,142.334576,42.208732,142.891355,42.66749,6342,6441,2,['日本北海道']
885,27948,27948,780,２０２２年の七夕の短冊です🎋戦争が終わって地球の世界が平和でありますように🎋ウクライナ頑張れ🇺🇦コロナウイルスが終息して知人や友人に会えて鉄道の旅に行けますように🎋願いが届く織姫と彦星の前にいるのがロシアのプーチンと中国の習近平で常識のない２人です🇷🇺🇨🇳#七夕 #織姫 #彦星 #短冊 https://t.co/JeCRhZJ4L0,2022-07-07_16:54:33,1.0,0.0,1.0,0,19d02909760e652a,841189364050800641,of3WvjJmKbT7NDR,1035.0,7561,鉄道旅好きな福澤です🚃他にツイッターの福澤純一第２もインスタグラムも是非🌺ご覧ください🌺宜しくお願いします🌺Twitter One🌺1️⃣,長野県伊那市,長野 伊那市,city,日本,137.823968,35.57106,138.236859,35.974809,5337,5436,4,['🎋ウクライナロシアプーチン中国']
886,27998,27998,1412,島根は浜田へツーリング！お魚センターに移動したのどぐろ炙り丼で知られる“めし処ぐっさん”へ。海鮮丼にはのどぐろ炙り丼のネタが😋帰りはかき氷🍧八ヶ岳の天然氷を使っているそうな。ああ、八ヶ岳行きたい…今日は涼しかった☺️#ぐっさん#海鮮丼#茶と糀梅田屋#かき氷#島根ツーリング https://t.co/sUYh5aPF4t,2022-07-31_17:54:14,1.0,0.0,5.0,0,f0647f698bec4ac3,852069621939056641,T3dvd,589.0,3081,ハーレーFLSTSBからのFLSTCに！！KAWASAKI KLX125に乗ってます！ キャンプツーリングと言いながら年に数回しかキャンプできてません(^^),日本 広島,広島 広島市 安佐南区,city,日本,132.310737001355,34.4271219977606,132.514878994288,34.5237189960864,5132,5232,2,['島根浜田']
887,28024,28024,655,おはたかほー♪ (@ JR 弁天町駅 in 大阪市 大阪府) https://t.co/Qwmby0O8hC,2022-07-28_04:38:53,0.0,0.0,0.0,0,0c73b7318c91672a,83810350,hachikazuki,2801.0,731685,大阪ベイエリア在住。南海ホークス・阪神タイガース・日本&大阪維新の会・ガンバ大阪・セレッソ大阪・京都サンガF.C.・ヴィッセル神戸・プロレス・ガオラー,大阪市港区,大阪 大阪市 港区,city,日本,135.425247005315,34.6442449983067,135.476368002584,34.6760899950092,5135,5135,2,['大阪市大阪府']
888,28046,28046,473,昨日は森町の黒澤農園さんで〝美味タス収穫🥬〟家族で貴重な経験をさせてもらいました。なにより、夕飯で食べた〝レタス手巻き〟は噛むごとにジュワッと水が出てきて、めちゃくちゃおいしかったです！改めて「北海道で暮らすことが豊かだ」と実感する日々を過ごしております。 https://t.co/rLqPghvd4a,2022-07-19_06:56:10,2.0,1.0,33.0,0,944234fe818ed397,1463913422,tasukkkkk,1847.0,1022,◇北海道鹿部町◇鹿部温泉観光協会所属◇国内旅行業取扱管理者◇北海道観光マスター◇温泉ソムリエマスター◇温泉観光実践士◇漁師町の日常や風景・グルメなどをつぶやいてます！相互交流よろしくお願いします。,北海道 鹿部町,北海道 鹿部町,city,日本,140.677108,41.925423,140.864543,42.097432,6240,6441,2,['森町北海道']
889,28121,28121,589,栄に高知の骨付鳥を出す店があるらしい,2022-07-14_20:57:26,0.0,0.0,0.0,0,4ac434975c8ed3cb,953722794,takonnv,20.0,888,尊敬する人は秋山瑞人と奈須きのことあずまきよひこ。好きなMSはガンタンク。愛するヒロインは伊里野加奈と松澤小巻と一ノ瀬ことみ。,,愛知 瀬戸市,city,日本,137.048418,35.178521,137.189453,35.301724,5237,5033,2,['栄高知']
890,28172,28172,754,それが指原莉乃と小田和正が落ち着いたところ子供のためにそれが吉祥寺なんだ。そして藤原と新沼の子供が吉祥寺に上がるんだよ。遠藤,2022-07-31_23:54:44,0.0,0.0,0.0,0,bf2445e4f97651d0,497038699,123_fujino,972.0,148889,#RS、Reason of Stay、実用化計画ー #黄銅鉱分留、#工業有機物脱水分解、#石油ラテックス、#白色太陽光発電、#ルート農法、#海水RO整水機、#RO汚水整水機、#完全燃焼エンジン、#ダブルコイルモーター、#ひだ状蓄電池、#並び替えコンピュータ、#ネットワークバイコンピュータ通信、#電子統合医学、他,岩手 一関市,岩手 一関市,city,日本,140.764082,38.747776,141.494394,39.162182,5840,5339,2,['吉祥寺吉祥寺']
891,28178,28178,1191,I'm at 新城バス停 （道の駅もっくる新城） JRバス関東・西日本ジェイアールバス in 新城市 愛知県 https://t.co/lfzBiks3GZ,2022-07-03_03:18:01,0.0,0.0,0.0,0,ee7c395655c584b1,1030772996,cuty_crasher,231.0,17151,engine_gory、のーみん☆いっき等の別名を使うこともあります（ハロヲタに「ゴリ」多杉なのでは…）カントリー・ガールズの亡霊です。他の趣味：鉄道カメラPC車古物蒐集◎注意：（当面の間）ツイートには妄想が含まれていますきゅる🥺→＠pray_of_o_tome,おとぎの国／地獄の漁港Island-root地方／ｨﾖｺﾊﾏ,愛知 新城市,city,日本,137.384744,34.826694,137.708116,35.073478,5237,5237,2,['新城新城市 愛知県']
892,28196,28196,819,黒瀬が支配下復帰 プロ野球 - 伊豆経済新聞 https://t.co/Wx1eBk57Ik #静岡県 #静岡県東部 #沼津市 https://t.co/9dCkr0MGsa,2022-07-29_02:31:11,0.0,0.0,0.0,0,fc749c5708ec59e3,212622887,Shizu_East_News,20848.0,306588,静岡県東部エリアの主要ニュースを配信します。,,静岡 沼津市,city,日本,138.752701,34.93895,138.924271,35.219331,5238,5238,2,['静岡県静岡県']
893,28213,28213,985,珈琲 (@ Caffe Luca 大阪北浜 in 大阪市 大阪府) https://t.co/Rtu0G6HNXa,2022-07-25_09:53:00,0.0,0.0,0.0,0,4d1f7bf488219a63,20257011,ko_boogie,608.0,131928,尊敬する人物：クワーク,,大阪 大阪市 中央区,city,日本,135.500088000121,34.6607630025342,135.539366997093,34.692490004886,5135,5135,2,['大阪北浜 in 大阪市大阪府']
894,28215,28215,547,またスイカ買って来た！滋賀県で新潟県のスイカ見つけたよ#八色小町 https://t.co/n8h2L28mnY,2022-07-31_19:58:12,0.0,1.0,7.0,0,0824a42fe590f7d3,2390834208,1999Oh,598.0,75792,嵐・ドライブ･写真が好き 旦那様と要介護5の母との笑顔溢れる？リアルな呟き お気軽にお越し下さい 陽だまりの彼女舞台挨拶 LOVEコン京セラ ワク学2015 福井ジャポアリ ワク学2017 ワク学2019 札幌11/14参戦 時々訪問介護の仕事 21.10.18囲碁始めました,,大阪 高槻市,city,日本,135.557287,34.780011,135.672019,34.976842,5235,5538,2,['！滋賀県新潟県']
895,28218,28218,1355,@chariko1011 そうです！今から名古屋に帰るのです(   ´ ꒳ ` )到着は明日になるので、ちゃり子さんもちょうど名古屋市に入る頃でしょうしぜひお会いしたいですね✌️😆時間はいつでも大丈夫なので、タイミングはおまかせで召喚してください笑,2022-07-26_12:52:46,0.0,1.0,1.0,0,0fc348e782155001,1177629555005087744,maha_acalanatha,1353.0,20260,自転車日本一周してたら資金が不足したので沖縄リゾバ中の元神主｜旅の空でしか出会えない「風の香り」を求め、全国の神社仏閣や絶景を訪ねて行脚中｜たまに尺八と口笛吹いてる,,仙台港フェリーターミナル,poi,日本,141.0055144030418,38.27423243218892,141.0055144030418,38.27423243218892,5741,5236,2,['名古屋名古屋市']
896,28222,28222,1333,I'm at 一蘭 - @ichiranjapan in 福岡市 福岡県 https://t.co/O3aqjqUql5,2022-07-07_17:53:06,0.0,0.0,0.0,0,83e30e314d0e5320,100789975,hitsujikan,1279.0,307061,競馬(キャロット/YGGで一口馬主)/ボートレース(鎌倉涼/小野生奈)/AKB48(福岡聖菜/大竹ひとみ/橋本陽菜)/埼玉西武ライオンズ(金子侑司)/徳島ヴォルティス(渡井理己)/千葉ジェッツ(富樫勇樹),埼玉東武,福岡 福岡市 博多区,city,日本,130.395325004251,33.5446089970353,130.483550997035,33.6187820011999,5030,5030,2,['福岡市福岡県']
897,28241,28241,227,I'm at ローソン 岡山福富店 - @akiko_lawson in 岡山市 岡山県 https://t.co/zVRIIKHL7z,2022-07-25_23:57:48,0.0,0.0,0.0,0,7abfb1bbdf8520cf,494572146,njh11981559,1274.0,4290,,岡山,岡山 岡山市 南区,city,日本,133.824680996203,34.5189669977536,134.047500003596,34.6384189194534,5133,5133,2,['岡山市岡山県']
898,28320,28320,402,多分食べすぎてる♪W大阪、1階カフェMIXupにてピスタチオと迷いに迷いスミレとベリー🍰#mixup #w大阪 #w_osaka #心斎橋カフェ 場所: W Osaka https://t.co/ENuYKEj98T,2022-07-27_14:57:08,0.0,0.0,0.0,0,e57c02df87d01fec,515305607,sakuaki0125,104.0,11128,Happy to meet you！❤︎You draw your dreams in a big way and I wish for success from here❤︎@0430yes,JAPAN,大阪 大阪市 西区,city,日本,135.466321003752,34.6657669954093,135.501329995384,34.6904770016548,5135,5135,2,['大阪大阪']
899,28350,28350,158,@ume_demon りょーかい！,2022-07-12_11:59:02,0.0,0.0,1.0,0,4b03568897fabffa,966161640247848960,Roadster_1217,1719.0,17280,ただのバカ ロータリーを夢見てる NB6Cロードスター #俺のエビレーシング 乗り ディズニーオタク ダッフィーしか勝たん ダフベル マクオタ #和音フレンズ お祭り 西武ライオンズファン #雨漏りは純正オプション https://t.co/axvUvwWeO5,ダッフィーの中,千葉 成田市,city,日本,140.250167,35.723249,140.47263,35.902285,5340,5135,2,['umedemon りょーかい']
900,28351,28351,126,ラスダン (@ 福生消防署 熊川出張所 in 福生市 東京都) https://t.co/8ZxHdeanmE,2022-07-24_02:55:42,0.0,0.0,0.0,0,632c12d964b5772f,3192248995,moooooccccchi,237.0,70465,もっちー 87year's type GB400TT SPL/anime/97year's type I'm/Friday Night of KAYAKUBO/Acoustic Guitar/T.T.鳳競/new machine''maxam''/p5r/MHR Sunbreak,ネオ東京,東京 福生市,city,日本,139.31402,35.712604,139.359855,35.754731,5339,5339,2,['福生市東京都']
901,28354,28354,1041,中国で一緒に飲んで以来5年ぶりに日本で乾杯🍻 場所: 中国杭州家庭料理 「宝々」 https://t.co/u6VplBFpST,2022-07-03_02:29:35,0.0,0.0,0.0,0,2e0214bf8fffce3e,119426851,takahirom,51.0,2080,いろんな人とふれ合いが面白くて、いろんな人とかかわれる業種は、？っと思いシステムエンジニアをしてます。 現在は、WEB系システムの設計、開発を行っています。 加速度的に進歩する技術に乗り遅れないよう技術を磨き、ITを使ってみんなの生活が少しでも豊かに（便利なだけでなく心も）なればと思ってます。,,岡山 北区,city,日本,133.739451,34.618703,133.994635,34.948925,5133,5339,3,['中国日本中国']
902,28410,28410,935,自分の子供だけでなく、日本に住んでる将来の日本を担うすべての子供たちのために！自分が出来ることをやる！,2022-07-09_13:55:54,0.0,0.0,0.0,0,a8c35a1b401fd09d,1068605431050715136,Kazuyoshiseto,278.0,5025,山登り好きなシステムエンジニアです。ヤマップhttps://t.co/cXeOeZykry筋トレ、ストレッチ、美味しいご飯等の日常習慣や登山記録を中心に、心が動かされたこともツイッターします。睡眠、食事、運動を意識して健康を大切に、ポジティブ精神で日々感謝の気持ちで過ごす事でとても充実な人生になれました！,日本 神奈川,神奈 平塚市,city,日本,139.238463,35.31147,139.375598,35.403889,5239,5135,2,['日本日本']
903,28499,28499,1330,君に寄り添ってるメロディーを♪五線紙みたいにぶら下がった〜電線の上〜並べてるんだ♪な大阪からおはようございます☺️昨日はトッシーさん様様で🍺が沁みました🥹本日は滋賀県長浜市→東近江市にお邪魔します🚛皆様ご安全に！本日も宜しくお願いします🙇‍♂️ https://t.co/E1ukEdVS74,2022-07-26_05:36:23,0.0,17.0,135.0,0,0e8b7448272f832f,4320722294,partyikana171,1141.0,19157,大阪周辺でトレーラー雑貨やってます🚛 東海や北陸、たまに関東アリの40ちょいのオッサンです！ 嫁さんと子供二人おります👨‍👩‍👧‍👦 口コミでうまくて安いガッツリ系の店を見つけるのが趣味です😊🍙 無言フォロー失礼します&無言フォロー大歓迎です‼️,大阪,大阪 枚方市,city,日本,135.614041,34.773146,135.746799,34.881362,5235,5336,3,['大阪滋賀県長浜市東近江市']
904,28538,28538,550,I'm at シキボウ物流システム 古河センター in 古河市 茨城県 https://t.co/PRPYhrQ8NE,2022-07-04_07:56:22,0.0,0.0,0.0,0,5f939278ba4d4f33,120034506,489_series_Noto,382.0,262726,2010ギガ バンドリ・D4DJ・ちいかわ・他,DMは気紛れ,茨城 古河市,city,日本,139.687465,36.12635,139.866139,36.239554,5439,5439,2,['古河市茨城県']
905,28556,28556,765,8月の休みの頃福岡に行きたいんだよね。ただワンマンの日ではないが。昨日の神弐のワンマン行けなかったのもあるから。アクアの定期の日かな。その後大阪に行くから。ふわりちゃん。全然心配してない訳でないが。思ったよりも大丈夫そうかなと。結構強いかもな。逆に見せてないかもしれんけどな。,2022-07-18_19:57:02,0.0,0.0,1.0,0,68148bd6fb0c0a02,3308412843,Ken07131227,511.0,28703,神推し神弐まちこちゃん、panic pop partyみかぱんさん。よーよーよー由良ゆらさん。モンシスりおんちゃん。神推し女優 古川琴音さん、小西桜子さん。、松風里咲さん、奈緒さん、秋山ゆずきさん。,広島 広島市 南区,茨城 結城市,city,日本,139.8159,36.200973,139.908613,36.323221,5439,5030,2,['福岡大阪']
906,28648,28648,1461,#競争の番人 #公正取引委員会 バブル期迄 日本社会は 製造業大国であった…   失われた20年  製造技術は中国に流失し  日本は 消費社会にならざるをえず定価制度は社会悪となる。企業の製品原価など関係なく 生き残る為に 製造工場を 海外に 追い出す事に❗消費者を守る 大義名分が 企業を...,2022-07-12_12:51:39,0.0,0.0,0.0,0,8c26cf00be4244d5,1103505127875338240,179RZiAOzQc24TP,9.0,30,レコード音楽・オーディオ愛好家                           呟きは時と共に消えます。,日本,熊本 天草市,city,日本,129.962287,32.156751,130.391447,32.553653,4829,5236,3,['日本中国日本']
907,28689,28689,59,マンホールカード四国遠征2日目。大雨による列車運行への影響が非常に懸念されるなか、とりあえず須崎に向けて出発。いまのところ高知市内はほとんど雨は降っていないが、予讃線八幡浜以南で運転見合わせとの情報も出ているので、天候と列車運行に関する情報に細心の注意を払いつつ慎重に行動したい。 https://t.co/SUY7Wg0ujA,2022-07-16_08:59:43,1.0,0.0,7.0,0,987dcf109497521b,204160371,tmxexp,376.0,7260,鉄道ネタに限らず日々の生活で感じたことを幅広く発信します。,兵庫県西宮市,高知 高知市,city,日本,133.394215,33.459289,133.625495,33.681402,5033,5033,2,['須崎高知市内']
908,28745,28745,134,I'm at 秋田まるごと市場 in 秋田市 秋田県 https://t.co/f9bmPHoXgB,2022-07-30_09:59:21,0.0,0.0,1.0,0,22e40341c5f32f77,1013560933380079616,rurirurirurura,675.0,86683,パスタ,位置情報,秋田 秋田市,city,日本,140.031282,39.448819,140.515363,39.865189,5940,5940,2,['秋田秋田市 秋田県']
909,28894,28894,907,#坂東市wプレミアム商品券 本日より発売です〜❣️エステティックジュビランクレオエステティックジュビランラフター@Laughte218218 共に使用出来ますので☺️✨坂東市の皆様❣️是非ご活用くださいね🥰お得にキレイに〜🥳🥳🥳#坂東市エステ#茨城県エステ#おうちサロン#美肌作り https://t.co/cckjRcqz5Y,2022-07-13_08:53:06,1.0,0.0,7.0,0,b77d54f2c07a53c0,745543319439040512,studiocleo,182.0,481,茨城県坂東市岩井にある エステサロン ジュビランクレオです♪キャンペーンやサロン情報 美容ネタ たまに(?)日常,茨城県坂東市岩井,茨城 坂東市,city,日本,139.820109,35.970677,139.959065,36.155287,5339,5440,2,['坂東市茨城県']
910,28919,28919,165,I'm at 上州濃厚激辛うどん 麺蔵 in 藤岡市 群馬県 https://t.co/iCiHAGwb6K,2022-07-19_12:58:59,0.0,0.0,0.0,0,07cb05e329cd390f,4896678200,yama_v8,97.0,12604,ｸﾞﾝﾏｰ帝国でゔいはちシバキ倒してこーこーせーと時々だいがくせー運んでるマジメ()な運転手🚌💨お仕事ウラ事情は…@ponchan_v8で,gunma,群馬 藤岡市,city,日本,138.810336,36.11584,139.111581,36.291552,5438,5438,3,['上州藤岡市群馬県']
911,28920,28920,1194,東京は、遊びに行くには良いところだと思います。しかし、居住するには疑問を感じる大都市と思います。あまりにも人が多すぎます。住んでいる人の数があまりにも多すぎると思います。それに便利になりすぎです。それが自分に合わないなぁと思います。物価も高すぎます。福島の人間からして、東京の物価,2022-07-08_04:22:43,1.0,1.0,11.0,0,5f37e0811b90bd64,1041183040301494272,suzukiyouhei12,8134.0,86753,みなさん鈴木洋平です。自分は、東日本大震災・東日本台風・令和3年・4年福島県沖・宮城県沖地震で被災しました。唐揚げと、カレーライスが日本一大好きです。精神障害者です。彼女がいます。#美しき活動家サポーターズ、海外の方大歓迎しています。巨人が大好きです。看護師を目指していました。#フォロバ100、#相互、相互フォロー募集,福島 福島市,福島 福島市,city,日本,140.229149,37.624418,140.570934,37.976558,5640,5235,2,['東京東京']
912,29003,29003,141,高校野球⚾三度の飯より大好きです🥰ここは千葉県ですが…私は岩手県大会を見てまして伊保内、軽米連合を応援してましたが😆ベスト８には届かず💧お疲れさまでした⚾そして、ありがとう‼️,2022-07-19_14:58:46,0.0,0.0,2.0,0,4b03568897fabffa,915849619061448704,mie37347282,76.0,3468,無言フォロー失礼致します。みぃみと申します😊2020年2月19日新しい家族を迎えました。日本猫風の⁉️スコティッシュフォールド名前は🐈まる。#神社#御朱印#御守り#日本武尊#素戔嗚尊#櫛稲田姫#ネコ#ザ・イエローモンキー#竹原慎二,地球,千葉 成田市,city,日本,140.250167,35.723249,140.47263,35.902285,5340,5940,3,['千葉県岩手県大会伊保内']
913,29042,29042,112,みなさま、本日もご安全に！#東京湾観音#疫病退散#君津市 #袖ケ浦市#木更津市#君津市#富津市#鋸南町#南房総市#館山市 https://t.co/kXr4r627cz,2022-07-13_10:59:00,0.0,1.0,2.0,0,7de75305a09f9487,1024997451587973120,umi_yama_machi,605.0,10250,房総の 食・あそび・くらし などの情報を発信しているサイト 『海と山と街と』のtwitterアカウントです。お気軽にフォローしてください。※しばらくは、新型コロナウイルス関連の情報が多くなります。,千葉県木更津市,千葉 木更津市,city,日本,139.872052,35.31262,140.129432,35.466035,5239,5239,7,['君津市袖ケ浦市木更津市君津市富津市南房総市館山市']
914,29068,29068,93,MBCニュース １０日に行われる｢#参議院議員選挙」の投開票を前に、鹿児島県内の一部の離島では７日から｢#繰り上げ投票」が行われています。７日繰り上げ投票が行われているのは、三島村、十島村、屋久島町の口永良部島のあわせて１２か所の投票所です。 https://t.co/Z77Erc1Dsi #鹿児島,2022-07-07_15:59:12,0.0,0.0,1.0,0,d50a99f498d610c3,378992144,peace77mk,5903.0,260552,日本が再び愚かな戦争する国ならないことを願い、原発のない安全な国して、子ども達や若者が希望を持てる日本にしましょう。光り輝く時を元気に生きてる人たちのファン。鹿児島の風景等の写真を掲載します。,Japan 鹿児島県 kagoshima,鹿児 姶良市,city,日本,130.472464,31.673023,130.723203,31.880274,4730,4730,4,['鹿児島県三島村十島村屋久島町']
915,29103,29103,1301,神戸から、一路大阪へ。自宅🏡へ向かって、阪神なんば線〜近鉄奈良線直通の快速急行列車なう。,2022-07-07_14:50:04,0.0,0.0,0.0,0,436a62a4938dbb9a,176259188,yonesuke1008,824.0,41009,大阪市天王寺区生まれ、同生野区出身。血液型🅾️型。東京都江東区で30年余、すっかり東京弁。詳しくは、下記に固定ツイートにて自己紹介しています。お手すきの時にでもどうぞ。エロ、ビジネス等一切御遠慮します。誹謗中傷には徹底的に闘います。宜しくお願いします🙇⤵️。,大阪 大阪市 西成区,兵庫 尼崎市,city,日本,135.368241,34.676657,135.460134,34.781566,5235,5135,2,['神戸大阪']
916,29132,29132,1224,→🚅 (@ 東海道・山陽新幹線 新大阪駅 in 大阪市 大阪府) https://t.co/QSP7KHj4Ug,2022-07-10_22:53:41,0.0,0.0,0.0,0,744504fd6fdba804,104511724,shingujikasumi,951.0,141591,兄。NY生まれCA在住。 ゲームとアニメと音楽と声優好き。きっかけはサクラ大戦。趣味は📷と🎶と✈︎ LiSA・May'n・飛蘭・ELISA・LISP・TRUE・亜咲花・富士葵／ゆかりん・奈々さま・みのりん・みかこし・いのりん・天ちゃん／アフィリア・ディアステ・でんぱ組・のいちご／ぺんつー・松林てろる・志乃蛍・あぷ,りんご農園 種蒔き課,大阪 大阪市 淀川区,city,日本,135.454927996109,34.7039400046871,135.511593001054,34.7483869964911,5235,5235,2,['大阪市大阪府']
917,29142,29142,505,おはー南部市場！^ ^ (@ 横浜南部市場 in 横浜市 神奈川県) https://t.co/FOQiTLgdyy https://t.co/uKCwNXX5Me,2022-07-02_04:48:31,0.0,1.0,0.0,0,86dd570dcbbf393e,395155947,yms1459,594.0,55202,蕎麦屋。横浜山手根岸の坂にいる主に家事おじさん。Y’sRoad Antares201 GIANT DIFY2 2012 911神奈川200箱根10:27,横浜市,神奈 横浜市 金沢区,city,日本,139.584536997709,35.311640996947,139.657226998894,35.3909149976515,5239,5339,2,['横浜横浜市 神奈川県']
